,frame,x,y
11998,1544,2305,915
11999,1545,1902,1743
12000,1545,2163,1531
12001,1545,2179,1306
12002,1545,2283,905
12003,1545,2304,914
12004,1546,1903,1745
12005,1546,2167,1529
12006,1546,2177,1306
12007,1546,2052,1058
12008,1546,1715,1035
12009,1546,2306,915
12010,1547,1902,1746
12011,1547,2168,1528
12012,1547,2177,1306
12013,1547,2049,1058
12014,1547,1713,1044
12015,1547,2201,1015
12016,1547,2305,913
12017,1548,2169,1527
12018,1548,2176,1307
12019,1548,2056,1059
12020,1548,1715,1039
12021,1548,2307,914
12022,1549,2170,1527
12023,1549,2175,1333
12024,1549,2056,1059
12025,1549,1715,1040
12026,1549,2200,1015
12027,1549,2309,915
12028,1550,2170,1527
12029,1550,2175,1333
12030,1550,2176,1307
12031,1550,2049,1057
12032,1550,1715,1042
12033,1550,2200,1015
12034,1550,2309,915
12035,1551,2172,1527
12036,1551,2176,1334
12037,1551,2176,1307
12038,1551,2058,1059
12039,1551,1715,1044
12040,1551,2199,1015
12041,1551,2310,915
12042,1552,2173,1527
12043,1552,2175,1308
12044,1552,2060,1060
12045,1552,1715,1042
12046,1552,2197,1015
12047,1552,2310,916
12048,1553,2174,1526
12049,1553,2175,1308
12050,1553,2063,1059
12051,1553,1716,1041
12052,1553,2196,1015
12053,1553,2310,917
12054,1554,2157,1531
12055,1554,2175,1308
12056,1554,2067,1058
12057,1554,2197,1016
12058,1554,2311,918
12059,1555,2069,1058
12060,1555,2197,1016
12061,1555,2312,921
12062,1556,2156,1531
12063,1556,2121,1495
12064,1556,2072,1058
12065,1556,2195,1016
12066,1556,2315,924
12067,1557,2158,1531
12068,1557,2120,1496
12069,1557,2073,1058
12070,1557,2195,1016
12071,1557,2315,926
12072,1558,2157,1531
12073,1558,2122,1498
12074,1558,2076,1057
12075,1558,2192,1016
12076,1558,2316,927
12077,1559,2158,1531
12078,1559,2121,1494
12079,1559,2079,1056
12080,1559,2193,1016
12081,1559,2318,928
12082,1560,2160,1530
12083,1560,2122,1493
12084,1560,372,1097
12085,1560,2082,1056
12086,1560,345,1029
12087,1560,2190,1014
12088,1560,100,1014
12089,1560,391,992
12090,1560,235,993
12091,1560,136,981
12092,1560,34,943
12093,1560,411,941
12094,1560,128,942
12095,1560,475,934
12096,1560,2319,929
12097,1560,461,884
12098,1560,118,873
12099,1560,282,871
12100,1560,934,856
12101,1560,483,851
12102,1560,159,856
12103,1560,17,859
12104,1560,875,826
12105,1560,317,834
12106,1560,496,814
12107,1560,629,787
12108,1560,689,762
12109,1560,579,759
12110,1560,1119,746
12111,1560,509,754
12112,1560,415,736
12113,1560,1028,724
12114,1560,599,716
12115,1560,224,716
12116,1560,446,693
12117,1560,121,679
12118,1560,560,686
12119,1560,1174,645
12120,1560,1060,653
12121,1560,358,703
12122,1560,646,676
12123,1560,72,627
12124,1560,756,626
12125,1560,291,580
12126,1560,829,574
12127,1560,633,562
12128,1560,589,560
12129,1560,56,559
12130,1560,773,536
12131,1560,349,562
12132,1560,725,544
12133,1560,258,529
12134,1560,612,505
12135,1560,1522,502
12136,1560,454,524
12137,1560,1762,489
12138,1560,659,493
12139,1560,167,491
12140,1560,1196,485
12141,1560,1335,478
12142,1560,52,489
12143,1560,728,481
12144,1560,854,464
12145,1560,1002,453
12146,1560,1281,449
12147,1560,1695,435
12148,1560,937,438
12149,1560,172,432
12150,1560,1590,427
12151,1560,1334,424
12152,1560,1463,413
12153,1560,1538,403
12154,1560,844,401
12155,1560,400,397
12156,1560,761,393
12157,1560,1359,390
12158,1560,1610,383
12159,1560,1096,374
12160,1560,1791,368
12161,1560,1035,361
12162,1560,733,354
12163,1560,1531,351
12164,1560,1366,340
12165,1560,635,359
12166,1560,1461,326
12167,1560,787,344
12168,1560,532,346
12169,1560,1604,323
12170,1560,1260,315
12171,1560,1218,308
12172,1560,312,364
12173,1560,298,373
12174,1560,1813,298
12175,1560,798,297
12176,1560,2615,298
12177,1560,437,288
12178,1560,47,340
12179,1560,2985,284
12180,1560,1877,284
12181,1560,1474,284
12182,1560,129,284
12183,1560,732,281
12184,1560,1951,279
12185,1560,905,317
12186,1560,586,276
12187,1560,1779,263
12188,1560,872,258
12189,1560,1271,257
12190,1560,1513,254
12191,1560,649,274
12192,1560,1566,241
12193,1560,1119,283
12194,1560,504,243
12195,1560,1227,242
12196,1560,388,237
12197,1560,1668,235
12198,1560,1004,219
12199,1560,583,226
12200,1560,1917,206
12201,1560,1465,204
12202,1560,1766,204
12203,1560,1384,230
12204,1560,2039,196
12205,1560,1585,194
12206,1560,120,213
12207,1560,2707,189
12208,1560,521,189
12209,1560,2477,187
12210,1560,1334,185
12211,1560,830,186
12212,1560,3006,179
12213,1560,1844,173
12214,1560,2828,168
12215,1560,1057,176
12216,1560,1281,164
12217,1560,760,164
12218,1560,926,185
12219,1560,2769,150
12220,1560,569,154
12221,1560,1157,158
12222,1560,1738,164
12223,1560,2193,138
12224,1560,2869,138
12225,1560,3150,134
12226,1560,1432,130
12227,1560,1837,128
12228,1560,1570,125
12229,1560,1297,116
12230,1560,3160,106
12231,1560,2328,109
12232,1560,2963,107
12233,1560,2173,99
12234,1560,3475,93
12235,1560,2802,93
12236,1560,1360,109
12237,1560,1232,96
12238,1560,1053,83
12239,1560,996,84
12240,1560,1169,97
12241,1560,1836,78
12242,1560,1630,76
12243,1560,3311,74
12244,1560,1892,89
12245,1560,752,68
12246,1560,2768,66
12247,1560,2185,64
12248,1560,2083,57
12249,1560,93,64
12250,1560,3387,54
12251,1560,1706,48
12252,1560,35,141
12253,1560,1821,38
12254,1560,1434,43
12255,1560,2274,36
12256,1560,3326,35
12257,1560,825,34
12258,1560,310,34
12259,1560,3471,30
12260,1560,1926,28
12261,1560,1017,27
12262,1560,3203,20
12263,1560,2788,18
12264,1560,3601,30
12265,1560,3274,12
12266,1560,2836,10
12267,1560,2340,8
12268,1560,2163,16
12269,1560,2000,16
12270,1560,1541,35
12271,1560,1135,29
12272,1560,662,22
12273,1560,371,111
12274,1560,401,135
12275,1560,234,125
12276,1560,277,116
12277,1560,374,90
12278,1560,449,52
12279,1561,2161,1530
12280,1561,2122,1493
12281,1561,2079,1057
12282,1561,2192,1015
12283,1561,2320,930
12284,1562,2161,1530
12285,1562,2123,1493
12286,1562,2077,1057
12287,1562,2194,1013
12288,1562,2320,931
12289,1562,788,299
12290,1562,1882,213
12291,1562,362,158
12292,1562,319,105
12293,1562,2200,87
12294,1562,454,87
12295,1562,175,81
12296,1562,360,69
12297,1562,81,57
12298,1562,519,53
12299,1562,3470,28
12300,1563,2163,1530
12301,1563,2123,1492
12302,1563,2082,1057
12303,1563,2189,1015
12304,1563,2320,930
12305,1564,2163,1529
12306,1564,2123,1492
12307,1564,1706,1219
12308,1564,2079,1057
12309,1564,2188,1014
12310,1564,2321,932
12311,1565,2163,1529
12312,1565,2185,1524
12313,1565,2123,1492
12314,1565,1704,1219
12315,1565,2076,1057
12316,1565,2187,1016
12317,1565,2322,935
12318,1566,2186,1525
12319,1566,2117,1486
12320,1566,1703,1219
12321,1566,2071,1057
12322,1566,2186,1015
12323,1566,2323,936
12324,1567,2187,1525
12325,1567,2122,1488
12326,1567,1701,1220
12327,1567,2076,1056
12328,1567,2186,1016
12329,1567,2324,939
12330,1568,2188,1526
12331,1568,2126,1491
12332,1568,1700,1220
12333,1568,2073,1057
12334,1568,2185,1016
12335,1568,2325,941
12336,1569,2174,1528
12337,1569,2127,1493
12338,1569,1700,1220
12339,1569,2071,1058
12340,1569,2185,1016
12341,1569,2325,942
12342,1570,2174,1526
12343,1570,2135,1500
12344,1570,1699,1220
12345,1570,2077,1057
12346,1570,2183,1016
12347,1570,2326,943
12348,1571,2169,1524
12349,1571,2129,1494
12350,1571,1698,1220
12351,1571,2080,1057
12352,1571,2181,1016
12353,1571,2327,945
12354,1572,2191,1530
12355,1572,2168,1522
12356,1572,2131,1495
12357,1572,1698,1220
12358,1572,2082,1057
12359,1572,2180,1016
12360,1572,2332,950
12361,1573,2191,1530
12362,1573,2169,1521
12363,1573,2132,1495
12364,1573,1697,1219
12365,1573,2085,1058
12366,1573,2172,1017
12367,1573,2333,951
12368,1574,2192,1530
12369,1574,2169,1521
12370,1574,2133,1495
12371,1574,1696,1219
12372,1574,2092,1058
12373,1574,2169,1017
12374,1574,2326,943
12375,1575,2145,1504
12376,1575,1695,1219
12377,1575,2095,1057
12378,1575,2165,1017
12379,1575,2327,943
12380,1576,2145,1503
12381,1576,2091,1057
12382,1576,2165,1018
12383,1576,2333,949
12384,1577,2181,1523
12385,1577,2134,1497
12386,1577,1692,1219
12387,1577,2096,1057
12388,1577,2163,1018
12389,1577,2333,949
12390,1578,2196,1531
12391,1578,2128,1493
12392,1578,1689,1220
12393,1578,2097,1058
12394,1578,2162,1019
12395,1579,2197,1532
12396,1579,2131,1494
12397,1579,1687,1220
12398,1579,2097,1058
12399,1579,2161,1019
12400,1580,2197,1531
12401,1580,2146,1505
12402,1580,2117,1480
12403,1580,1685,1221
12404,1580,2108,1062
12405,1580,2160,1019
12406,1581,2198,1531
12407,1581,2141,1503
12408,1581,1685,1221
12409,1581,2094,1056
12410,1581,2158,1020
12411,1582,2191,1528
12412,1582,2146,1506
12413,1582,1688,1220
12414,1582,2094,1057
12415,1582,2156,1021
12416,1583,2192,1528
12417,1583,2147,1507
12418,1583,1688,1220
12419,1583,2107,1063
12420,1583,2153,1022
12421,1583,2312,923
12422,1584,2192,1529
12423,1584,2143,1506
12424,1584,1689,1220
12425,1584,2086,1054
12426,1584,2149,1022
12427,1584,2312,924
12428,1584,2484,766
12429,1585,2989,1758
12430,1585,2192,1530
12431,1585,2149,1509
12432,1585,1689,1220
12433,1585,2089,1055
12434,1585,2145,1024
12435,1585,2342,957
12436,1585,2312,924
12437,1585,2484,765
12438,1586,2988,1758
12439,1586,2191,1529
12440,1586,2142,1504
12441,1586,1691,1220
12442,1586,2095,1057
12443,1586,2144,1024
12444,1586,2341,957
12445,1586,2314,925
12446,1586,2483,766
12447,1587,2988,1758
12448,1587,2191,1529
12449,1587,2143,1502
12450,1587,1688,1221
12451,1587,2095,1058
12452,1587,2141,1024
12453,1587,2314,925
12454,1587,2485,763
12455,1588,2989,1758
12456,1588,2191,1529
12457,1588,2144,1505
12458,1588,1686,1221
12459,1588,2096,1058
12460,1588,2139,1025
12461,1588,2340,956
12462,1588,2314,925
12463,1588,2485,763
12464,1589,2990,1759
12465,1589,2206,1535
12466,1589,2149,1511
12467,1589,1684,1222
12468,1589,2122,1037
12469,1589,2340,955
12470,1589,2316,927
12471,1589,2485,764
12472,1590,2992,1757
12473,1590,2209,1535
12474,1590,2149,1511
12475,1590,1686,1222
12476,1590,2127,1035
12477,1590,2338,953
12478,1590,2317,927
12479,1590,2484,765
12480,1591,2993,1759
12481,1591,2212,1536
12482,1591,2150,1511
12483,1591,1685,1222
12484,1591,2129,1033
12485,1591,2338,954
12486,1591,2317,928
12487,1591,2484,765
12488,1592,2993,1759
12489,1592,2151,1512
12490,1592,1682,1223
12491,1592,2127,1034
12492,1592,2316,926
12493,1593,2994,1760
12494,1593,2202,1529
12495,1593,2151,1511
12496,1593,1680,1223
12497,1593,2127,1031
12498,1593,2484,766
12499,1594,2211,1532
12500,1594,2155,1518
12501,1594,1677,1224
12502,1594,2129,1030
12503,1594,2335,953
12504,1594,2487,756
12505,1595,5,2076
12506,1595,2207,1530
12507,1595,2153,1511
12508,1595,1675,1224
12509,1595,2126,1033
12510,1595,2336,954
12511,1596,5,2077
12512,1596,2996,1761
12513,1596,2207,1531
12514,1596,2150,1506
12515,1596,1674,1224
12516,1596,2119,1035
12517,1596,2336,955
12518,1596,2484,761
12519,1597,4,2075
12520,1597,2995,1761
12521,1597,2207,1530
12522,1597,2150,1504
12523,1597,1670,1225
12524,1597,2119,1034
12525,1597,2338,958
12526,1597,2484,760
12527,1598,3,2074
12528,1598,2207,1532
12529,1598,2150,1504
12530,1598,1669,1224
12531,1598,1254,1217
12532,1598,2116,1036
12533,1598,2338,958
12534,1598,2485,761
12535,1599,3,2074
12536,1599,2995,1761
12537,1599,2207,1532
12538,1599,2150,1504
12539,1599,1669,1224
12540,1599,2117,1036
12541,1599,2338,958
12542,1599,2483,764
12543,1600,2997,1760
12544,1600,2207,1531
12545,1600,2147,1502
12546,1600,1665,1225
12547,1600,2121,1033
12548,1600,2338,958
12549,1600,2486,761
12550,1601,3000,1762
12551,1601,2206,1530
12552,1601,2149,1502
12553,1601,1673,1222
12554,1601,2119,1035
12555,1601,2339,959
12556,1601,2485,763
12557,1602,3001,1763
12558,1602,2202,1529
12559,1602,2148,1503
12560,1602,1663,1224
12561,1602,2119,1035
12562,1602,2338,959
12563,1602,2484,765
12564,1603,3001,1762
12565,1603,2202,1530
12566,1603,2147,1503
12567,1603,1772,1218
12568,1603,1255,1216
12569,1603,1780,1209
12570,1603,2113,1038
12571,1603,2339,959
12572,1603,2322,930
12573,1603,2484,766
12574,1604,3002,1761
12575,1604,2205,1530
12576,1604,2149,1504
12577,1604,1767,1219
12578,1604,1255,1216
12579,1604,1780,1209
12580,1604,1723,1058
12581,1604,2111,1040
12582,1604,2340,960
12583,1604,2322,931
12584,1604,2484,766
12585,1605,3002,1761
12586,1605,2206,1530
12587,1605,2147,1504
12588,1605,2169,1314
12589,1605,1771,1215
12590,1605,2109,1041
12591,1605,2340,961
12592,1605,2322,930
12593,1605,2483,767
12594,1606,3003,1761
12595,1606,2210,1532
12596,1606,2148,1504
12597,1606,1773,1213
12598,1606,1722,1062
12599,1606,2108,1039
12600,1606,2482,767
12601,1607,3004,1762
12602,1607,2212,1533
12603,1607,2169,1317
12604,1607,1766,1218
12605,1607,2108,1038
12606,1607,2481,769
12607,1608,3005,1762
12608,1608,2214,1534
12609,1608,1767,1218
12610,1608,2106,1038
12611,1608,2477,775
12612,1609,3005,1763
12613,1609,2215,1535
12614,1609,1653,1225
12615,1609,1776,1211
12616,1609,2105,1038
12617,1609,2476,776
12618,1610,3007,1764
12619,1610,2218,1536
12620,1610,2416,1425
12621,1610,1652,1225
12622,1610,1788,1207
12623,1610,2103,1039
12624,1610,2476,777
12625,1611,2998,1762
12626,1611,2988,1759
12627,1611,2219,1536
12628,1611,1651,1226
12629,1611,1775,1211
12630,1611,2103,1039
12631,1611,2482,771
12632,1612,2992,1759
12633,1612,2211,1533
12634,1612,1651,1226
12635,1612,1776,1210
12636,1612,2102,1039
12637,1612,2484,768
12638,1613,2990,1758
12639,1613,2215,1534
12640,1613,2417,1424
12641,1613,1650,1226
12642,1613,1776,1210
12643,1613,2609,1134
12644,1613,1721,1064
12645,1613,2102,1039
12646,1613,2483,768
12647,1614,3833,2155
12648,1614,2990,1758
12649,1614,2213,1533
12650,1614,1648,1226
12651,1614,1777,1209
12652,1614,2607,1133
12653,1614,1726,1045
12654,1614,2101,1039
12655,1614,2344,963
12656,1614,2526,912
12657,1614,2483,769
12658,1615,2990,1757
12659,1615,2211,1534
12660,1615,1777,1209
12661,1615,2608,1133
12662,1615,1726,1045
12663,1615,2103,1042
12664,1615,2343,963
12665,1615,2525,912
12666,1615,2482,770
12667,1616,2992,1757
12668,1616,2215,1536
12669,1616,1777,1209
12670,1616,2611,1135
12671,1616,2097,1036
12672,1616,2343,962
12673,1616,2525,912
12674,1616,2482,770
12675,1617,2218,1537
12676,1617,2165,1319
12677,1617,1648,1226
12678,1617,1778,1209
12679,1617,2343,962
12680,1617,2527,911
12681,1617,2483,767
12682,1618,2220,1539
12683,1618,2164,1317
12684,1618,1648,1226
12685,1618,1781,1208
12686,1618,2324,934
12687,1618,2481,776
12688,1619,3015,1769
12689,1619,2218,1539
12690,1619,2164,1316
12691,1619,1648,1226
12692,1619,1783,1207
12693,1619,2324,934
12694,1619,2480,779
12695,1620,3015,1768
12696,1620,2900,1559
12697,1620,2224,1540
12698,1620,2166,1313
12699,1620,1650,1226
12700,1620,1786,1206
12701,1620,2324,934
12702,1620,2478,783
12703,1621,2901,1559
12704,1621,2225,1541
12705,1621,2162,1308
12706,1621,1651,1226
12707,1621,1788,1206
12708,1621,2090,1044
12709,1621,2323,934
12710,1621,2477,784
12711,1621,2478,684
12712,1622,2209,1547
12713,1622,2230,1541
12714,1622,1790,1205
12715,1622,2614,1136
12716,1622,2090,1042
12717,1622,2324,935
12718,1622,2477,784
12719,1622,2477,685
12720,1623,3019,1774
12721,1623,2244,1544
12722,1623,1791,1205
12723,1623,2614,1136
12724,1623,2090,1042
12725,1623,2338,960
12726,1623,2329,946
12727,1623,2477,785
12728,1623,2477,685
12729,1624,2238,1543
12730,1624,2168,1322
12731,1624,1650,1227
12732,1624,1791,1205
12733,1624,2090,1043
12734,1624,2338,960
12735,1624,2329,947
12736,1624,2476,786
12737,1624,2477,686
12738,1625,2237,1543
12739,1625,2168,1320
12740,1625,1791,1205
12741,1625,2090,1043
12742,1625,2529,927
12743,1625,2479,786
12744,1625,2476,686
12745,1626,3001,1758
12746,1626,2236,1543
12747,1626,2166,1315
12748,1626,1791,1205
12749,1626,2089,1042
12750,1626,2529,927
12751,1626,2479,785
12752,1626,2475,687
12753,1627,3003,1758
12754,1627,2236,1543
12755,1627,2161,1312
12756,1627,1644,1231
12757,1627,1791,1205
12758,1627,2089,1044
12759,1627,2530,926
12760,1627,2480,774
12761,1627,2475,690
12762,1628,3011,1765
12763,1628,2226,1539
12764,1628,2159,1310
12765,1628,1646,1230
12766,1628,1791,1205
12767,1628,2612,1133
12768,1628,2533,919
12769,1628,2480,774
12770,1628,2476,688
12771,1629,3011,1765
12772,1629,2227,1538
12773,1629,2159,1308
12774,1629,1644,1231
12775,1629,1789,1206
12776,1629,2613,1132
12777,1629,1726,1041
12778,1629,2533,919
12779,1629,2479,775
12780,1629,2475,692
12781,1630,3012,1766
12782,1630,2227,1539
12783,1630,2159,1307
12784,1630,1643,1232
12785,1630,1789,1206
12786,1630,2613,1132
12787,1630,1720,1077
12788,1630,1726,1042
12789,1630,2532,920
12790,1630,2479,773
12791,1630,2475,692
12792,1631,3012,1766
12793,1631,2228,1539
12794,1631,2157,1307
12795,1631,1640,1235
12796,1631,1790,1206
12797,1631,2615,1133
12798,1631,1723,1062
12799,1631,2531,920
12800,1631,2479,776
12801,1631,2475,692
12802,1632,3012,1768
12803,1632,2227,1539
12804,1632,2157,1307
12805,1632,1638,1236
12806,1632,1792,1206
12807,1632,2616,1133
12808,1632,1724,1062
12809,1632,2530,920
12810,1632,2479,778
12811,1632,2475,692
12812,1633,3021,1775
12813,1633,2156,1307
12814,1633,1637,1237
12815,1633,1794,1204
12816,1633,2616,1133
12817,1633,1725,1063
12818,1633,2529,919
12819,1633,2477,779
12820,1633,2475,692
12821,1634,3019,1773
12822,1634,1636,1237
12823,1634,2616,1132
12824,1634,1723,1079
12825,1634,1727,1048
12826,1634,2530,920
12827,1634,2473,801
12828,1634,2475,693
12829,1635,3020,1775
12830,1635,1636,1237
12831,1635,1723,1079
12832,1635,1727,1048
12833,1635,2530,920
12834,1635,2476,802
12835,1635,2475,693
12836,1636,3020,1775
12837,1636,2162,1521
12838,1636,1635,1237
12839,1636,1724,1079
12840,1636,2099,1061
12841,1636,1728,1048
12842,1636,2530,921
12843,1636,2474,803
12844,1636,2475,694
12845,1636,3773,4
12846,1637,3027,1785
12847,1637,2133,1312
12848,1637,1634,1239
12849,1637,1725,1079
12850,1637,2098,1060
12851,1637,1728,1049
12852,1637,2525,920
12853,1637,2474,804
12854,1637,2473,696
12855,1637,3773,4
12856,1638,2133,1311
12857,1638,2494,1264
12858,1638,1725,1081
12859,1638,2097,1061
12860,1638,1727,1049
12861,1638,2341,958
12862,1638,2523,920
12863,1638,2476,805
12864,1638,2474,697
12865,1638,3773,5
12866,1639,3029,1788
12867,1639,2134,1311
12868,1639,2493,1263
12869,1639,2619,1133
12870,1639,2094,1060
12871,1639,1728,1050
12872,1639,2341,958
12873,1639,2476,805
12874,1639,2476,700
12875,1639,3772,4
12876,1640,3030,1787
12877,1640,2494,1264
12878,1640,1648,1226
12879,1640,2620,1133
12880,1640,1728,1052
12881,1640,2091,1059
12882,1640,2546,926
12883,1640,2477,802
12884,1640,2476,701
12885,1641,3030,1789
12886,1641,2494,1265
12887,1641,1648,1226
12888,1641,1795,1202
12889,1641,2090,1059
12890,1641,2341,958
12891,1641,2543,927
12892,1642,3030,1789
12893,1642,2164,1518
12894,1642,1650,1224
12895,1642,2089,1058
12896,1642,2341,958
12897,1642,2540,926
12898,1642,2478,806
12899,1643,3030,1792
12900,1643,2495,1268
12901,1643,1649,1224
12902,1643,2625,1125
12903,1643,2088,1058
12904,1643,2340,957
12905,1643,2541,927
12906,1643,2478,806
12907,1644,3031,1795
12908,1644,2496,1269
12909,1644,1649,1224
12910,1644,1730,1059
12911,1644,2087,1056
12912,1644,2342,959
12913,1644,2541,927
12914,1645,3032,1799
12915,1645,2914,1566
12916,1645,2496,1268
12917,1645,2622,1130
12918,1645,2084,1053
12919,1645,2341,958
12920,1645,2541,927
12921,1646,3033,1800
12922,1646,2913,1566
12923,1646,2163,1512
12924,1646,2627,1125
12925,1646,2083,1053
12926,1646,2341,958
12927,1646,2540,928
12928,1646,2477,813
12929,1646,2357,724
12930,1647,3034,1803
12931,1647,2913,1567
12932,1647,2619,1134
12933,1647,2083,1055
12934,1647,2342,960
12935,1647,2534,928
12936,1647,2357,723
12937,1648,3033,1803
12938,1648,2912,1569
12939,1648,2164,1510
12940,1648,2499,1266
12941,1648,2628,1125
12942,1648,2082,1056
12943,1648,2342,960
12944,1648,2539,926
12945,1648,2357,723
12946,1648,2479,717
12947,1649,3035,1805
12948,1649,2912,1569
12949,1649,2161,1510
12950,1649,2499,1264
12951,1649,2629,1124
12952,1649,2079,1059
12953,1649,2341,959
12954,1649,2539,926
12955,1650,3035,1806
12956,1650,2911,1569
12957,1650,2164,1511
12958,1650,2499,1264
12959,1650,1814,1196
12960,1650,2630,1124
12961,1650,2077,1058
12962,1650,2339,956
12963,1650,2542,926
12964,1651,3035,1808
12965,1651,2911,1570
12966,1651,2164,1511
12967,1651,1814,1196
12968,1651,2612,1133
12969,1651,2076,1059
12970,1651,2339,957
12971,1651,2543,927
12972,1651,2360,712
12973,1652,3036,1809
12974,1652,2911,1572
12975,1652,2164,1509
12976,1652,1814,1196
12977,1652,2620,1128
12978,1652,2076,1058
12979,1652,2544,927
12980,1652,2478,721
12981,1652,2360,711
12982,1653,3036,1809
12983,1653,2909,1573
12984,1653,2165,1509
12985,1653,1832,1449
12986,1653,1815,1196
12987,1653,2620,1128
12988,1653,2073,1058
12989,1653,2339,955
12990,1653,2540,925
12991,1653,2362,708
12992,1654,3037,1810
12993,1654,2909,1571
12994,1654,2165,1509
12995,1654,1834,1447
12996,1654,1815,1196
12997,1654,2611,1133
12998,1654,2069,1058
12999,1654,2342,961
13000,1654,2546,927
13001,1654,2363,705
13002,1655,3034,1803
13003,1655,2910,1572
13004,1655,2168,1510
13005,1655,1834,1446
13006,1655,2611,1133
13007,1655,1724,1051
13008,1655,2065,1058
13009,1655,2341,960
13010,1655,2363,705
13011,1656,3034,1802
13012,1656,2907,1588
13013,1656,2169,1511
13014,1656,1834,1445
13015,1656,1725,1051
13016,1656,2062,1058
13017,1656,2341,960
13018,1656,2363,703
13019,1657,3035,1801
13020,1657,2906,1590
13021,1657,2172,1512
13022,1657,1834,1446
13023,1657,2616,1130
13024,1657,1725,1055
13025,1657,2058,1058
13026,1657,2343,963
13027,1657,2558,933
13028,1657,2363,701
13029,1658,78,2155
13030,1658,3042,1818
13031,1658,3027,1785
13032,1658,2906,1591
13033,1658,2171,1512
13034,1658,21,1465
13035,1658,1835,1446
13036,1658,2612,1133
13037,1658,2056,1055
13038,1658,1726,1054
13039,1658,2343,964
13040,1658,2558,934
13041,1658,2363,701
13042,1659,3040,1818
13043,1659,2905,1593
13044,1659,2173,1513
13045,1659,1835,1447
13046,1659,2613,1133
13047,1659,2056,1057
13048,1659,1727,1055
13049,1659,2342,964
13050,1659,2544,927
13051,1659,2481,820
13052,1659,2364,698
13053,1660,3040,1821
13054,1660,2905,1594
13055,1660,2176,1514
13056,1660,1836,1448
13057,1660,2621,1130
13058,1660,1726,1056
13059,1660,2055,1057
13060,1660,2341,963
13061,1660,2480,816
13062,1660,2364,697
13063,1661,2904,1595
13064,1661,2176,1514
13065,1661,1837,1444
13066,1661,2618,1129
13067,1661,2054,1056
13068,1661,1726,1056
13069,1661,2340,963
13070,1661,2362,695
13071,1662,2177,1514
13072,1662,1836,1445
13073,1662,1807,1198
13074,1662,2618,1129
13075,1662,2052,1058
13076,1662,1727,1056
13077,1662,2340,963
13078,1662,2554,934
13079,1662,2362,695
13080,1663,2177,1514
13081,1663,1839,1448
13082,1663,1807,1198
13083,1663,2620,1129
13084,1663,1728,1057
13085,1663,2050,1058
13086,1663,2339,962
13087,1663,2554,934
13088,1663,2361,693
13089,1664,2177,1515
13090,1664,1840,1448
13091,1664,1807,1198
13092,1664,2616,1134
13093,1664,1729,1058
13094,1664,2047,1058
13095,1664,2338,964
13096,1664,2556,933
13097,1664,2362,692
13098,1665,2179,1514
13099,1665,1838,1446
13100,1665,1808,1198
13101,1665,2620,1131
13102,1665,2044,1059
13103,1665,2338,963
13104,1665,2557,934
13105,1665,2362,691
13106,1666,2180,1515
13107,1666,1838,1444
13108,1666,1810,1197
13109,1666,2619,1132
13110,1666,2045,1057
13111,1666,2558,935
13112,1666,2362,690
13113,1667,2181,1516
13114,1667,1837,1443
13115,1667,1812,1197
13116,1667,2620,1128
13117,1667,2035,1059
13118,1667,2086,1042
13119,1667,2362,690
13120,1668,2181,1516
13121,1668,1837,1443
13122,1668,1813,1197
13123,1668,2620,1131
13124,1668,2042,1057
13125,1668,2489,828
13126,1668,2363,690
13127,1669,2184,1516
13128,1669,1838,1442
13129,1669,1814,1196
13130,1669,2043,1056
13131,1669,2329,942
13132,1669,2566,939
13133,1669,2490,830
13134,1669,2365,688
13135,1670,2186,1516
13136,1670,1839,1442
13137,1670,1813,1196
13138,1670,2039,1057
13139,1670,2565,939
13140,1670,2490,831
13141,1671,2187,1517
13142,1671,1839,1443
13143,1671,1818,1195
13144,1671,2036,1058
13145,1671,2329,941
13146,1671,2491,830
13147,1672,2189,1519
13148,1672,1840,1443
13149,1672,1817,1196
13150,1672,2024,1058
13151,1672,2073,1054
13152,1672,2491,830
13153,1673,2191,1519
13154,1673,1840,1444
13155,1673,1815,1196
13156,1673,2023,1058
13157,1673,2073,1053
13158,1673,2563,941
13159,1673,2494,836
13160,1674,2195,1520
13161,1674,1843,1444
13162,1674,2020,1057
13163,1674,2077,1050
13164,1674,2560,940
13165,1674,2491,840
13166,1675,2196,1520
13167,1675,1844,1445
13168,1675,2626,1126
13169,1675,2016,1057
13170,1675,2077,1050
13171,1675,2560,940
13172,1675,2491,840
13173,1676,2196,1520
13174,1676,1845,1445
13175,1676,2624,1126
13176,1676,2012,1056
13177,1676,2076,1050
13178,1676,2559,940
13179,1676,2492,838
13180,1677,2196,1520
13181,1677,1846,1446
13182,1677,2623,1125
13183,1677,2008,1055
13184,1677,2075,1052
13185,1677,2559,941
13186,1678,2196,1520
13187,1678,1847,1448
13188,1678,2624,1126
13189,1678,2003,1055
13190,1678,2075,1052
13191,1678,2559,941
13192,1679,2195,1521
13193,1679,1848,1450
13194,1679,2624,1126
13195,1679,2001,1054
13196,1679,2076,1052
13197,1679,2558,940
13198,1680,2195,1521
13199,1680,1849,1451
13200,1680,2624,1125
13201,1680,1999,1054
13202,1680,2076,1053
13203,1680,2560,943
13204,1681,2197,1521
13205,1681,1849,1451
13206,1681,2625,1125
13207,1681,2071,1056
13208,1681,1999,1054
13209,1681,2560,943
13210,1682,2192,1515
13211,1682,1849,1453
